,det33,det35,det36,det37,det39,det41,det43,det45,det47,totalct,month,day,hour,minute,day-of-week,min_bin
2019-07-13 17:00:00,36,9,0,17,4,74,8,8,7,163,7,13,17,0,5,68
2019-07-13 17:15:00,42,6,0,15,6,65,3,10,6,153,7,13,17,15,5,69
2019-07-13 17:30:00,47,6,0,12,2,61,5,10,7,150,7,13,17,30,5,70
2019-07-13 17:45:00,51,8,0,20,3,61,8,12,5,168,7,13,17,45,5,71
2019-07-13 18:00:00,51,9,0,17,9,54,5,12,4,161,7,13,18,0,5,72
2019-07-13 18:15:00,47,6,0,16,5,59,8,8,8,157,7,13,18,15,5,73
2019-07-13 18:30:00,29,5,0,21,5,61,7,8,5,141,7,13,18,30,5,74
2019-07-13 18:45:00,33,7,0,20,4,55,6,10,8,143,7,13,18,45,5,75
2019-07-13 19:00:00,49,9,0,13,7,67,6,12,8,171,7,13,19,0,5,76
2019-07-13 19:15:00,30,10,0,18,4,68,6,9,9,154,7,13,19,15,5,77
2019-07-13 19:30:00,47,8,0,16,4,75,4,8,6,168,7,13,19,30,5,78
2019-07-13 19:45:00,58,5,0,13,7,61,5,6,7,162,7,13,19,45,5,79
2019-07-13 20:00:00,65,7,0,16,5,79,6,9,1,188,7,13,20,0,5,80
2019-07-13 20:15:00,55,5,0,21,5,64,6,9,6,171,7,13,20,15,5,81
2019-07-13 20:30:00,54,4,0,13,6,72,7,10,5,171,7,13,20,30,5,82
2019-07-13 20:45:00,58,6,0,11,3,51,2,7,4,142,7,13,20,45,5,83
2019-07-13 21:00:00,51,5,0,17,6,57,6,11,5,158,7,13,21,0,5,84
2019-07-13 21:15:00,64,5,0,15,6,70,1,6,5,172,7,13,21,15,5,85
2019-07-13 21:30:00,54,5,0,9,4,65,4,4,5,150,7,13,21,30,5,86
2019-07-13 21:45:00,65,6,0,10,7,69,0,6,4,167,7,13,21,45,5,87
2019-07-13 22:00:00,71,7,0,14,4,55,0,4,1,156,7,13,22,0,5,88
2019-07-13 22:15:00,66,6,0,10,2,71,1,5,5,166,7,13,22,15,5,89
2019-07-13 22:30:00,56,6,0,13,6,55,0,1,1,138,7,13,22,30,5,90
2019-07-13 22:45:00,47,5,0,11,5,56,0,0,0,124,7,13,22,45,5,91
2019-07-13 23:00:00,42,4,0,11,3,57,2,0,0,119,7,13,23,0,5,92
2019-07-13 23:15:00,34,6,0,8,3,53,0,0,0,104,7,13,23,15,5,93
2019-07-13 23:30:00,36,6,0,9,4,58,1,0,0,114,7,13,23,30,5,94
2019-07-13 23:45:00,36,3,0,7,4,54,0,0,0,104,7,13,23,45,5,95
2019-07-14 00:00:00,45,3,0,10,1,33,0,3,3,98,7,14,0,0,6,0
2019-07-14 00:15:00,38,5,0,2,2,37,0,0,0,84,7,14,0,15,6,1
2019-07-14 00:30:00,31,3,0,3,1,38,0,0,0,76,7,14,0,30,6,2
2019-07-14 00:45:00,36,2,0,7,1,40,4,0,0,90,7,14,0,45,6,3
2019-07-14 01:00:00,23,3,0,2,1,40,0,0,0,69,7,14,1,0,6,4
2019-07-14 01:15:00,27,2,0,4,0,34,0,0,0,67,7,14,1,15,6,5
2019-07-14 01:30:00,22,0,0,4,0,26,6,0,0,58,7,14,1,30,6,6
2019-07-14 01:45:00,19,0,0,5,1,20,5,0,0,50,7,14,1,45,6,7
2019-07-14 02:00:00,19,0,0,2,1,32,0,1,1,56,7,14,2,0,6,8
2019-07-14 02:15:00,15,0,0,5,4,23,0,0,0,47,7,14,2,15,6,9
2019-07-14 02:30:00,15,4,0,3,1,16,0,0,0,39,7,14,2,30,6,10
2019-07-14 02:45:00,18,0,0,4,1,28,0,0,0,51,7,14,2,45,6,11
2019-07-14 03:00:00,12,1,0,1,0,16,0,0,0,30,7,14,3,0,6,12
2019-07-14 03:15:00,13,2,0,2,1,21,0,0,0,39,7,14,3,15,6,13
2019-07-14 03:30:00,10,1,0,1,0,12,0,0,0,24,7,14,3,30,6,14
2019-07-14 03:45:00,9,1,0,4,1,13,0,0,0,28,7,14,3,45,6,15
2019-07-14 04:00:00,7,0,0,2,0,9,0,0,0,18,7,14,4,0,6,16
2019-07-14 04:15:00,8,0,0,1,0,7,0,0,0,16,7,14,4,15,6,17
2019-07-14 04:30:00,9,1,0,3,0,11,0,0,0,24,7,14,4,30,6,18
2019-07-14 04:45:00,8,1,0,1,0,8,0,0,0,18,7,14,4,45,6,19
2019-07-14 05:00:00,8,1,0,1,0,12,3,0,0,25,7,14,5,0,6,20
2019-07-14 05:15:00,4,0,0,1,0,9,0,0,0,14,7,14,5,15,6,21
2019-07-14 05:30:00,10,2,0,1,0,5,0,0,0,18,7,14,5,30,6,22
2019-07-14 05:45:00,9,1,0,4,0,9,0,0,0,23,7,14,5,45,6,23
2019-07-14 06:00:00,20,4,0,0,0,6,0,2,2,34,7,14,6,0,6,24
2019-07-14 06:15:00,17,1,0,1,1,6,0,0,0,26,7,14,6,15,6,25
2019-07-14 06:30:00,28,0,0,2,2,18,0,0,0,50,7,14,6,30,6,26
2019-07-14 06:45:00,30,4,0,4,4,21,0,0,0,63,7,14,6,45,6,27
2019-07-14 07:00:00,31,3,0,7,1,24,0,0,0,66,7,14,7,0,6,28
2019-07-14 07:15:00,29,4,0,5,5,25,0,0,0,68,7,14,7,15,6,29
2019-07-14 07:30:00,33,4,0,8,1,34,0,0,0,80,7,14,7,30,6,30
2019-07-14 07:45:00,35,1,0,10,1,24,0,0,0,71,7,14,7,45,6,31
2019-07-14 08:00:00,27,7,0,6,3,34,0,0,0,77,7,14,8,0,6,32
2019-07-14 08:15:00,41,4,0,10,4,44,0,0,0,103,7,14,8,15,6,33
2019-07-14 08:30:00,45,6,0,13,2,54,1,1,0,122,7,14,8,30,6,34
2019-07-14 08:45:00,59,4,0,16,9,52,2,1,1,144,7,14,8,45,6,35
2019-07-14 09:00:00,59,4,0,16,5,59,5,9,8,165,7,14,9,0,6,36
2019-07-14 09:15:00,61,5,0,13,7,55,2,3,2,148,7,14,9,15,6,37
2019-07-14 09:30:00,52,6,0,14,7,58,4,1,4,146,7,14,9,30,6,38
2019-07-14 09:45:00,59,2,0,23,5,56,5,1,1,152,7,14,9,45,6,39
2019-07-14 10:00:00,58,4,0,13,6,53,8,6,2,150,7,14,10,0,6,40
2019-07-14 10:15:00,56,7,0,22,8,70,3,6,9,181,7,14,10,15,6,41
2019-07-14 10:30:00,51,4,0,18,9,49,6,8,9,154,7,14,10,30,6,42
2019-07-14 10:45:00,38,6,0,13,7,56,9,8,5,142,7,14,10,45,6,43
2019-07-14 11:00:00,37,6,0,13,6,59,9,9,9,148,7,14,11,0,6,44
2019-07-14 11:15:00,53,8,0,11,6,60,6,7,6,157,7,14,11,15,6,45
2019-07-14 11:30:00,41,5,0,16,5,67,10,10,12,166,7,14,11,30,6,46
2019-07-14 11:45:00,45,4,0,12,3,32,7,13,9,125,7,14,11,45,6,47
2019-07-14 12:00:00,53,6,0,22,9,63,10,11,5,179,7,14,12,0,6,48
2019-07-14 12:15:00,40,8,0,12,7,54,6,11,8,146,7,14,12,15,6,49
2019-07-14 12:30:00,37,9,0,14,8,29,9,11,8,125,7,14,12,30,6,50
2019-07-14 12:45:00,60,6,0,12,7,60,9,10,8,172,7,14,12,45,6,51
2019-07-14 13:00:00,47,8,0,15,10,50,8,11,9,158,7,14,13,0,6,52
2019-07-14 13:15:00,54,7,0,10,4,46,10,13,5,149,7,14,13,15,6,53
2019-07-14 13:30:00,37,7,0,14,7,44,6,15,7,137,7,14,13,30,6,54
2019-07-14 13:45:00,27,8,0,8,8,44,10,9,9,123,7,14,13,45,6,55
2019-07-14 14:00:00,53,8,0,13,4,68,9,18,8,181,7,14,14,0,6,56
2019-07-14 14:15:00,35,5,0,13,5,53,8,8,7,134,7,14,14,15,6,57
2019-07-14 14:30:00,35,7,0,14,8,49,9,15,8,145,7,14,14,30,6,58
2019-07-14 14:45:00,23,7,0,17,7,34,9,10,8,115,7,14,14,45,6,59
2019-07-14 15:00:00,43,8,0,13,6,41,5,15,9,140,7,14,15,0,6,60
2019-07-14 15:15:00,41,8,0,12,6,40,7,11,7,132,7,14,15,15,6,61
2019-07-14 15:30:00,42,6,0,14,4,46,5,8,8,133,7,14,15,30,6,62
2019-07-14 15:45:00,43,8,0,16,7,41,6,13,4,138,7,14,15,45,6,63
2019-07-14 16:00:00,29,7,0,15,7,42,8,11,11,130,7,14,16,0,6,64
2019-07-14 16:15:00,46,12,0,12,6,49,11,11,9,156,7,14,16,15,6,65
2019-07-14 16:30:00,50,9,0,12,7,40,6,8,8,140,7,14,16,30,6,66
2019-07-14 16:45:00,37,9,0,13,6,38,5,14,9,131,7,14,16,45,6,67
2019-07-14 17:00:00,46,9,0,15,8,51,5,5,5,144,7,14,17,0,6,68
2019-07-14 17:15:00,48,8,0,13,6,36,6,7,6,130,7,14,17,15,6,69
2019-07-14 17:30:00,48,7,0,14,6,49,6,10,7,147,7,14,17,30,6,70
2019-07-14 17:45:00,51,8,0,11,4,52,5,13,6,150,7,14,17,45,6,71
2019-07-14 18:00:00,53,7,0,17,3,56,4,11,6,157,7,14,18,0,6,72
2019-07-14 18:15:00,52,5,0,11,4,51,6,8,7,144,7,14,18,15,6,73
2019-07-14 18:30:00,56,6,0,11,2,82,7,4,3,171,7,14,18,30,6,74
2019-07-14 18:45:00,45,9,0,15,7,69,5,10,8,168,7,14,18,45,6,75
2019-07-14 19:00:00,44,9,0,14,4,78,4,9,4,166,7,14,19,0,6,76
2019-07-14 19:15:00,27,9,0,18,5,60,4,9,8,140,7,14,19,15,6,77
2019-07-14 19:30:00,42,6,0,17,5,72,5,6,3,156,7,14,19,30,6,78
2019-07-14 19:45:00,74,4,0,18,3,57,2,4,7,169,7,14,19,45,6,79
2019-07-14 20:00:00,60,8,0,19,5,63,1,3,5,164,7,14,20,0,6,80
2019-07-14 20:15:00,58,4,0,10,1,82,1,5,2,163,7,14,20,15,6,81
2019-07-14 20:30:00,62,7,0,19,2,64,1,1,0,156,7,14,20,30,6,82
2019-07-14 20:45:00,56,6,0,14,2,41,9,0,2,130,7,14,20,45,6,83
2019-07-14 21:00:00,63,4,0,10,5,60,0,0,1,143,7,14,21,0,6,84
2019-07-14 21:15:00,40,4,0,12,5,62,2,0,0,125,7,14,21,15,6,85
2019-07-14 21:30:00,46,5,0,8,5,48,2,1,1,116,7,14,21,30,6,86
2019-07-14 21:45:00,19,4,0,10,4,47,1,0,1,86,7,14,21,45,6,87
2019-07-14 22:00:00,56,2,0,11,2,53,0,1,0,125,7,14,22,0,6,88
2019-07-14 22:15:00,62,4,0,18,2,50,0,0,0,136,7,14,22,15,6,89
2019-07-14 22:30:00,46,0,0,6,2,52,0,1,0,107,7,14,22,30,6,90
2019-07-14 22:45:00,36,3,0,8,4,42,0,0,0,93,7,14,22,45,6,91
2019-07-14 23:00:00,49,2,0,6,1,47,0,0,0,105,7,14,23,0,6,92
2019-07-14 23:15:00,44,1,0,4,1,42,0,0,0,92,7,14,23,15,6,93
2019-07-14 23:30:00,32,1,0,8,1,47,5,0,0,94,7,14,23,30,6,94
2019-07-14 23:45:00,35,1,0,5,1,50,0,0,0,92,7,14,23,45,6,95
2019-07-15 00:00:00,16,4,0,5,1,59,1,0,0,86,7,15,0,0,0,0
2019-07-15 00:15:00,28,1,0,5,1,50,2,0,0,87,7,15,0,15,0,1
2019-07-15 00:30:00,22,2,0,3,1,39,0,0,1,68,7,15,0,30,0,2
2019-07-15 00:45:00,26,1,0,3,1,32,0,0,0,63,7,15,0,45,0,3
2019-07-15 01:00:00,27,7,0,6,4,25,0,3,3,75,7,15,1,0,0,4
2019-07-15 01:15:00,19,0,0,7,3,25,1,0,0,55,7,15,1,15,0,5
2019-07-15 01:30:00,19,0,0,0,2,27,0,0,0,48,7,15,1,30,0,6
2019-07-15 01:45:00,10,0,0,2,0,17,0,1,0,30,7,15,1,45,0,7
2019-07-15 02:00:00,8,0,0,1,1,11,0,0,0,21,7,15,2,0,0,8
2019-07-15 02:15:00,10,1,0,0,1,18,0,0,0,30,7,15,2,15,0,9
2019-07-15 02:30:00,14,1,0,2,0,11,0,1,2,31,7,15,2,30,0,10
2019-07-15 02:45:00,4,3,0,1,0,11,0,0,0,19,7,15,2,45,0,11
2019-07-15 03:00:00,2,2,0,3,3,15,1,2,1,29,7,15,3,0,0,12
2019-07-15 03:15:00,6,7,0,1,1,11,1,0,0,27,7,15,3,15,0,13
2019-07-15 03:30:00,3,4,0,0,0,12,2,1,1,23,7,15,3,30,0,14
2019-07-15 03:45:00,21,14,0,2,0,12,3,5,1,58,7,15,3,45,0,15
2019-07-15 04:00:00,20,13,0,1,1,10,1,0,0,46,7,15,4,0,0,16
2019-07-15 04:15:00,18,1,0,1,1,11,0,0,0,32,7,15,4,15,0,17
2019-07-15 04:30:00,14,0,0,4,0,19,1,0,0,38,7,15,4,30,0,18
2019-07-15 04:45:00,14,0,0,2,1,21,1,0,0,39,7,15,4,45,0,19
2019-07-15 05:00:00,7,0,0,5,0,18,0,0,0,30,7,15,5,0,0,20
2019-07-15 05:15:00,22,0,0,1,0,35,1,0,0,59,7,15,5,15,0,21
2019-07-15 05:30:00,22,0,0,7,1,41,0,1,0,72,7,15,5,30,0,22
2019-07-15 05:45:00,34,0,0,8,0,40,0,0,0,82,7,15,5,45,0,23
2019-07-15 06:00:00,42,0,0,6,2,51,1,3,3,108,7,15,6,0,0,24
2019-07-15 06:15:00,43,5,0,9,2,53,0,0,0,112,7,15,6,15,0,25
2019-07-15 06:30:00,55,3,0,17,5,67,0,0,0,147,7,15,6,30,0,26
2019-07-15 06:45:00,62,4,0,19,4,49,1,0,0,139,7,15,6,45,0,27
2019-07-15 07:00:00,62,0,0,10,1,51,0,0,0,124,7,15,7,0,0,28
2019-07-15 07:15:00,51,3,0,19,8,70,0,1,1,153,7,15,7,15,0,29
2019-07-15 07:30:00,47,10,0,16,5,74,2,2,3,159,7,15,7,30,0,30
2019-07-15 07:45:00,58,3,0,12,4,64,5,1,0,147,7,15,7,45,0,31
2019-07-15 08:00:00,38,7,0,19,6,49,3,3,2,127,7,15,8,0,0,32
2019-07-15 08:15:00,27,7,0,20,4,47,0,3,3,111,7,15,8,15,0,33
2019-07-15 08:30:00,28,4,0,14,8,59,3,2,2,120,7,15,8,30,0,34
2019-07-15 08:45:00,21,6,0,16,7,39,3,5,5,102,7,15,8,45,0,35
2019-07-15 09:00:00,22,7,0,16,6,63,4,4,2,124,7,15,9,0,0,36
2019-07-15 09:15:00,45,6,0,23,8,66,3,9,2,162,7,15,9,15,0,37
2019-07-15 09:30:00,54,7,0,16,15,47,7,3,6,155,7,15,9,30,0,38
2019-07-15 09:45:00,31,4,0,16,5,58,5,7,9,135,7,15,9,45,0,39
2019-07-15 10:00:00,49,6,0,15,5,65,5,6,7,158,7,15,10,0,0,40
2019-07-15 10:15:00,47,7,0,19,8,73,5,8,4,171,7,15,10,15,0,41
2019-07-15 10:30:00,38,7,0,14,5,51,6,16,7,144,7,15,10,30,0,42
2019-07-15 10:45:00,49,7,0,11,6,53,7,11,7,151,7,15,10,45,0,43
2019-07-15 11:00:00,35,6,0,11,12,50,6,8,6,134,7,15,11,0,0,44
2019-07-15 11:15:00,40,7,0,12,6,53,5,7,4,134,7,15,11,15,0,45
2019-07-15 11:30:00,33,8,0,7,7,36,4,11,9,115,7,15,11,30,0,46
2019-07-15 11:45:00,31,8,0,8,6,38,8,9,9,117,7,15,11,45,0,47
2019-07-15 12:00:00,36,10,0,19,8,43,6,12,8,142,7,15,12,0,0,48
2019-07-15 12:15:00,4,5,0,10,6,26,11,11,8,81,7,15,12,15,0,49
2019-07-15 12:30:00,3,4,0,13,6,34,7,8,6,81,7,15,12,30,0,50
2019-07-15 12:45:00,14,6,0,8,7,59,8,12,5,119,7,15,12,45,0,51
2019-07-15 13:00:00,2,6,0,13,11,44,14,11,3,104,7,15,13,0,0,52
2019-07-15 13:15:00,2,10,0,13,6,47,7,12,8,105,7,15,13,15,0,53
2019-07-15 13:30:00,5,6,0,11,6,43,9,8,10,98,7,15,13,30,0,54
2019-07-15 13:45:00,13,4,0,10,7,31,9,7,6,87,7,15,13,45,0,55
2019-07-15 14:00:00,34,9,0,11,9,33,4,10,9,119,7,15,14,0,0,56
2019-07-15 14:15:00,31,6,0,13,7,35,6,10,7,115,7,15,14,15,0,57
2019-07-15 14:30:00,38,9,0,11,7,34,6,11,7,123,7,15,14,30,0,58
2019-07-15 14:45:00,26,5,0,17,9,62,8,13,8,148,7,15,14,45,0,59
2019-07-15 15:00:00,32,8,0,17,8,44,6,9,7,131,7,15,15,0,0,60
2019-07-15 15:15:00,18,9,0,17,6,30,9,10,8,107,7,15,15,15,0,61
2019-07-15 15:30:00,27,7,0,14,4,16,15,13,9,105,7,15,15,30,0,62
2019-07-15 15:45:00,24,5,0,14,10,38,3,13,11,118,7,15,15,45,0,63
2019-07-15 16:00:00,4,10,0,9,8,46,4,8,10,99,7,15,16,0,0,64
2019-07-15 16:15:00,6,8,0,9,9,38,14,9,5,98,7,15,16,15,0,65
2019-07-15 16:30:00,2,5,0,9,7,40,5,13,5,86,7,15,16,30,0,66
2019-07-15 16:45:00,4,12,0,4,4,48,6,8,3,89,7,15,16,45,0,67
2019-07-15 17:00:00,1,6,0,8,13,32,9,8,5,82,7,15,17,0,0,68
2019-07-15 17:15:00,9,7,0,10,8,44,6,15,5,104,7,15,17,15,0,69
2019-07-15 17:30:00,8,9,0,9,9,47,7,13,4,106,7,15,17,30,0,70
2019-07-15 17:45:00,7,8,0,7,7,56,7,9,4,105,7,15,17,45,0,71
2019-07-15 18:00:00,8,3,0,8,6,36,7,8,5,81,7,15,18,0,0,72
2019-07-15 18:15:00,1,9,0,12,12,30,7,10,4,85,7,15,18,15,0,73
2019-07-15 18:30:00,9,9,0,14,3,49,7,8,5,104,7,15,18,30,0,74
2019-07-15 18:45:00,37,6,0,13,5,51,5,13,8,138,7,15,18,45,0,75
2019-07-15 19:00:00,44,7,0,11,3,53,3,11,5,137,7,15,19,0,0,76
2019-07-15 19:15:00,35,7,0,21,5,47,5,7,6,133,7,15,19,15,0,77
2019-07-15 19:30:00,54,7,0,15,4,72,12,10,4,178,7,15,19,30,0,78
2019-07-15 19:45:00,60,7,0,15,8,46,8,11,6,161,7,15,19,45,0,79
2019-07-15 20:00:00,54,7,0,19,6,83,4,11,8,192,7,15,20,0,0,80
2019-07-15 20:15:00,33,3,0,18,4,74,4,7,7,150,7,15,20,15,0,81
2019-07-15 20:30:00,56,7,0,14,3,74,2,3,5,164,7,15,20,30,0,82
2019-07-15 20:45:00,49,7,0,12,4,62,5,3,7,149,7,15,20,45,0,83
2019-07-15 21:00:00,39,7,0,15,5,80,3,7,6,162,7,15,21,0,0,84
2019-07-15 21:15:00,30,9,0,15,5,57,7,7,3,133,7,15,21,15,0,85
2019-07-15 21:30:00,33,6,0,20,7,74,2,5,6,153,7,15,21,30,0,86
2019-07-15 21:45:00,35,4,0,14,4,63,6,5,4,135,7,15,21,45,0,87
2019-07-15 22:00:00,28,4,0,11,5,57,0,1,2,108,7,15,22,0,0,88
2019-07-15 22:15:00,31,3,0,17,4,41,4,8,3,111,7,15,22,15,0,89
2019-07-15 22:30:00,34,4,0,19,4,43,0,0,0,104,7,15,22,30,0,90
2019-07-15 22:45:00,35,4,0,6,3,42,0,0,1,91,7,15,22,45,0,91
2019-07-15 23:00:00,37,2,0,14,7,35,0,0,0,95,7,15,23,0,0,92
2019-07-15 23:15:00,36,5,0,4,5,39,0,0,0,89,7,15,23,15,0,93
2019-07-15 23:30:00,22,8,0,4,2,45,0,0,0,81,7,15,23,30,0,94
2019-07-15 23:45:00,17,10,0,7,2,27,0,0,0,63,7,15,23,45,0,95
2019-07-16 00:00:00,23,6,0,4,1,22,1,0,0,57,7,16,0,0,1,0
2019-07-16 00:15:00,13,10,0,3,1,28,0,0,0,55,7,16,0,15,1,1
2019-07-16 00:30:00,38,7,0,4,3,23,1,0,0,76,7,16,0,30,1,2
2019-07-16 00:45:00,32,9,0,1,2,24,1,0,0,69,7,16,0,45,1,3
2019-07-16 01:00:00,21,1,0,6,1,20,0,0,0,49,7,16,1,0,1,4
2019-07-16 01:15:00,18,3,0,1,1,15,0,0,0,38,7,16,1,15,1,5
2019-07-16 01:30:00,27,17,0,5,1,13,1,0,1,65,7,16,1,30,1,6
2019-07-16 01:45:00,8,10,0,0,0,11,0,0,0,29,7,16,1,45,1,7
2019-07-16 02:00:00,14,8,0,0,0,18,0,5,4,49,7,16,2,0,1,8
2019-07-16 02:15:00,4,4,0,0,1,11,1,0,0,21,7,16,2,15,1,9
2019-07-16 02:30:00,10,6,0,0,0,14,6,4,3,43,7,16,2,30,1,10
2019-07-16 02:45:00,4,4,0,1,0,13,0,1,1,24,7,16,2,45,1,11
2019-07-16 03:00:00,3,9,0,1,0,7,0,0,0,20,7,16,3,0,1,12
2019-07-16 03:15:00,6,4,0,7,6,5,0,0,1,29,7,16,3,15,1,13
2019-07-16 03:30:00,2,1,0,1,1,19,2,10,6,42,7,16,3,30,1,14
2019-07-16 03:45:00,10,0,0,3,0,11,0,1,0,25,7,16,3,45,1,15
2019-07-16 04:00:00,12,3,0,0,0,12,1,5,1,34,7,16,4,0,1,16
2019-07-16 04:15:00,19,1,0,2,1,16,2,8,1,50,7,16,4,15,1,17
2019-07-16 04:30:00,6,1,0,1,1,15,2,0,0,26,7,16,4,30,1,18
2019-07-16 04:45:00,4,2,0,1,0,23,1,1,1,33,7,16,4,45,1,19
2019-07-16 05:00:00,19,0,0,4,0,21,0,2,0,46,7,16,5,0,1,20
2019-07-16 05:15:00,21,1,0,5,0,34,2,2,1,66,7,16,5,15,1,21
2019-07-16 05:30:00,28,1,0,9,2,43,1,0,0,84,7,16,5,30,1,22
2019-07-16 05:45:00,39,1,0,8,1,48,0,1,0,98,7,16,5,45,1,23
2019-07-16 06:00:00,48,1,0,9,1,44,0,2,2,107,7,16,6,0,1,24
2019-07-16 06:15:00,41,7,0,9,2,50,0,0,0,109,7,16,6,15,1,25
2019-07-16 06:30:00,61,3,0,18,5,54,0,0,0,141,7,16,6,30,1,26
2019-07-16 06:45:00,58,3,0,21,1,66,0,0,0,149,7,16,6,45,1,27
2019-07-16 07:00:00,54,3,0,14,3,56,4,0,0,134,7,16,7,0,1,28
2019-07-16 07:15:00,58,6,0,14,7,69,0,1,0,155,7,16,7,15,1,29
2019-07-16 07:30:00,66,6,0,16,5,77,0,3,1,174,7,16,7,30,1,30
2019-07-16 07:45:00,57,3,0,15,5,68,3,1,0,152,7,16,7,45,1,31
2019-07-16 08:00:00,39,7,0,14,4,58,6,1,2,131,7,16,8,0,1,32
2019-07-16 08:15:00,31,10,0,13,3,64,1,2,2,126,7,16,8,15,1,33
2019-07-16 08:30:00,21,7,0,20,7,39,1,7,2,104,7,16,8,30,1,34
2019-07-16 08:45:00,19,7,0,13,6,40,4,6,2,97,7,16,8,45,1,35
2019-07-16 09:00:00,46,7,0,14,5,63,4,3,1,143,7,16,9,0,1,36
2019-07-16 09:15:00,43,6,0,16,9,62,6,5,4,151,7,16,9,15,1,37
2019-07-16 09:30:00,43,3,0,14,4,76,7,12,2,161,7,16,9,30,1,38
2019-07-16 09:45:00,42,6,0,18,4,66,10,8,8,162,7,16,9,45,1,39
2019-07-16 10:00:00,49,6,0,21,9,50,6,11,7,159,7,16,10,0,1,40
2019-07-16 10:15:00,59,7,0,16,6,54,3,11,11,167,7,16,10,15,1,41
2019-07-16 10:30:00,42,8,0,17,6,61,3,12,5,154,7,16,10,30,1,42
2019-07-16 10:45:00,36,6,0,12,4,47,12,7,4,128,7,16,10,45,1,43
2019-07-16 11:00:00,47,8,0,12,9,40,6,10,8,140,7,16,11,0,1,44
2019-07-16 11:15:00,46,5,0,14,2,63,9,6,7,152,7,16,11,15,1,45
2019-07-16 11:30:00,37,4,0,13,9,58,6,8,7,142,7,16,11,30,1,46
2019-07-16 11:45:00,38,6,0,15,7,44,7,7,8,132,7,16,11,45,1,47
2019-07-16 12:00:00,29,9,0,11,5,40,9,5,3,111,7,16,12,0,1,48
2019-07-16 12:15:00,9,7,0,15,7,61,7,6,8,120,7,16,12,15,1,49
2019-07-16 12:30:00,11,9,0,18,6,46,7,9,8,114,7,16,12,30,1,50
2019-07-16 12:45:00,17,6,0,9,5,55,8,4,6,110,7,16,12,45,1,51
2019-07-16 13:00:00,9,5,0,11,9,54,8,8,6,110,7,16,13,0,1,52
2019-07-16 13:15:00,5,7,0,10,6,30,16,15,9,98,7,16,13,15,1,53
2019-07-16 13:30:00,8,7,0,8,3,54,8,15,5,108,7,16,13,30,1,54
2019-07-16 13:45:00,27,4,0,14,7,38,7,7,7,111,7,16,13,45,1,55
2019-07-16 14:00:00,49,6,0,13,7,52,7,4,7,145,7,16,14,0,1,56
2019-07-16 14:15:00,33,6,0,15,9,37,8,14,5,127,7,16,14,15,1,57
2019-07-16 14:30:00,28,7,0,14,7,47,8,12,7,130,7,16,14,30,1,58
2019-07-16 14:45:00,38,7,0,9,6,54,9,9,4,136,7,16,14,45,1,59
2019-07-16 15:00:00,26,9,0,14,5,37,6,12,8,117,7,16,15,0,1,60
2019-07-16 15:15:00,39,9,0,15,6,57,5,7,6,144,7,16,15,15,1,61
2019-07-16 15:30:00,29,7,0,16,2,34,8,14,8,118,7,16,15,30,1,62
2019-07-16 15:45:00,20,2,0,10,8,55,11,12,7,125,7,16,15,45,1,63
2019-07-16 16:00:00,3,8,0,15,5,37,5,11,7,91,7,16,16,0,1,64
2019-07-16 16:15:00,17,7,0,15,6,50,5,11,7,118,7,16,16,15,1,65
2019-07-16 16:30:00,12,7,0,11,7,55,9,10,6,117,7,16,16,30,1,66
2019-07-16 16:45:00,7,7,0,16,6,58,7,11,6,118,7,16,16,45,1,67
2019-07-16 17:00:00,6,12,0,13,5,52,7,9,7,111,7,16,17,0,1,68
2019-07-16 17:15:00,15,6,0,12,7,44,6,5,5,100,7,16,17,15,1,69
2019-07-16 17:30:00,9,7,0,12,5,40,4,7,7,91,7,16,17,30,1,70
2019-07-16 17:45:00,4,7,0,7,8,31,4,12,6,79,7,16,17,45,1,71
2019-07-16 18:00:00,7,8,0,12,7,52,7,6,5,104,7,16,18,0,1,72
2019-07-16 18:15:00,6,5,0,13,7,52,11,12,5,111,7,16,18,15,1,73
2019-07-16 18:30:00,12,12,0,9,6,59,4,9,7,118,7,16,18,30,1,74
2019-07-16 18:45:00,55,7,0,14,8,65,5,14,5,173,7,16,18,45,1,75
2019-07-16 19:00:00,34,8,0,18,7,50,3,7,4,131,7,16,19,0,1,76
2019-07-16 19:15:00,55,8,0,13,9,52,3,4,5,149,7,16,19,15,1,77
2019-07-16 19:30:00,44,5,0,14,5,54,7,8,8,145,7,16,19,30,1,78
2019-07-16 19:45:00,65,7,0,13,5,64,6,10,6,176,7,16,19,45,1,79
2019-07-16 20:00:00,54,5,0,13,6,78,1,3,5,165,7,16,20,0,1,80
2019-07-16 20:15:00,38,8,0,19,4,71,6,13,5,164,7,16,20,15,1,81
2019-07-16 20:30:00,55,5,0,17,6,74,3,6,5,171,7,16,20,30,1,82
2019-07-16 20:45:00,53,8,0,13,4,66,0,7,8,159,7,16,20,45,1,83
2019-07-16 21:00:00,38,5,0,17,2,61,5,8,4,140,7,16,21,0,1,84
2019-07-16 21:15:00,40,4,0,18,6,50,6,5,3,132,7,16,21,15,1,85
2019-07-16 21:30:00,50,6,0,16,4,66,3,5,5,155,7,16,21,30,1,86
2019-07-16 21:45:00,55,6,0,12,3,62,2,4,3,147,7,16,21,45,1,87
2019-07-16 22:00:00,43,5,0,8,3,50,0,1,2,112,7,16,22,0,1,88
