,det33,det34,det35,det36,det37,det38,det39,det40,det41,det42,det43,det44,det45,det46,det47,det48,totalct,month,day,hour,minute,day-of-week,min_bin
2019-01-31 18:30:00,35,0,9,0,13,0,13,0,35,0,8,0,6,0,13,0,132,1,31,18,30,3,74
2019-01-31 18:45:00,46,0,14,0,19,0,6,0,28,0,8,0,6,0,5,0,132,1,31,18,45,3,75
2019-01-31 19:00:00,43,0,16,0,13,0,9,0,28,0,4,0,7,0,3,0,123,1,31,19,0,3,76
2019-01-31 19:15:00,32,0,8,0,15,0,10,0,33,0,5,0,4,0,9,0,116,1,31,19,15,3,77
2019-01-31 19:30:00,31,0,18,0,18,0,12,0,29,0,6,0,5,0,6,0,125,1,31,19,30,3,78
2019-01-31 19:45:00,33,0,15,0,15,0,10,0,30,0,8,0,4,0,11,0,126,1,31,19,45,3,79
2019-01-31 20:00:00,24,0,12,0,19,0,4,0,32,0,11,0,5,0,9,0,116,1,31,20,0,3,80
2019-01-31 20:15:00,21,0,7,0,9,0,11,0,25,0,5,0,5,0,6,0,89,1,31,20,15,3,81
2019-01-31 20:30:00,23,0,14,0,15,0,8,0,31,0,5,0,2,0,8,0,106,1,31,20,30,3,82
2019-01-31 20:45:00,23,0,10,0,10,0,7,0,17,0,7,0,0,0,5,0,79,1,31,20,45,3,83
2019-01-31 21:00:00,19,0,16,0,11,0,7,0,22,0,11,0,7,0,17,0,110,1,31,21,0,3,84
2019-01-31 21:15:00,17,0,10,0,10,0,6,0,24,0,4,0,3,0,4,0,78,1,31,21,15,3,85
2019-01-31 21:30:00,23,0,16,0,11,0,11,0,25,0,2,0,2,0,3,0,93,1,31,21,30,3,86
2019-01-31 21:45:00,16,0,11,0,10,0,7,0,17,0,0,0,0,0,4,0,65,1,31,21,45,3,87
2019-01-31 22:00:00,14,0,9,0,8,0,12,0,21,0,0,0,5,0,4,0,73,1,31,22,0,3,88
2019-01-31 22:15:00,10,0,9,0,11,0,6,0,18,0,1,0,0,0,0,0,55,1,31,22,15,3,89
2019-01-31 22:30:00,8,0,2,0,9,0,7,0,21,0,0,0,2,0,3,0,52,1,31,22,30,3,90
2019-01-31 22:45:00,10,0,3,0,9,0,2,0,20,0,1,0,1,0,1,0,47,1,31,22,45,3,91
2019-01-31 23:00:00,6,0,3,0,12,0,2,0,20,0,3,0,2,0,2,0,50,1,31,23,0,3,92
2019-01-31 23:15:00,8,0,4,0,8,0,2,0,17,0,3,0,1,0,1,0,44,1,31,23,15,3,93
2019-01-31 23:30:00,7,0,6,0,10,0,12,0,15,0,2,0,1,0,0,0,53,1,31,23,30,3,94
2019-01-31 23:45:00,10,0,7,0,8,0,8,0,10,0,5,0,6,0,8,0,62,1,31,23,45,3,95
2019-02-01 00:00:00,5,0,6,0,10,0,2,0,15,0,0,0,11,0,10,0,59,2,1,0,0,4,0
2019-02-01 00:15:00,3,0,3,0,6,0,4,0,9,0,0,0,0,0,0,0,25,2,1,0,15,4,1
2019-02-01 00:30:00,4,0,6,0,8,0,6,0,10,0,1,0,0,0,1,0,36,2,1,0,30,4,2
2019-02-01 00:45:00,10,0,5,0,5,0,1,0,10,0,0,0,1,0,3,0,35,2,1,0,45,4,3
2019-02-01 01:00:00,9,0,8,0,8,0,10,0,7,0,0,0,0,0,0,0,42,2,1,1,0,4,4
2019-02-01 01:15:00,7,0,4,0,5,0,6,0,10,0,2,0,0,0,0,0,34,2,1,1,15,4,5
2019-02-01 01:30:00,6,0,7,0,5,0,1,0,14,0,0,0,0,0,1,0,34,2,1,1,30,4,6
2019-02-01 01:45:00,0,0,6,0,6,0,8,0,12,0,0,0,0,0,0,0,32,2,1,1,45,4,7
2019-02-01 02:00:00,5,0,2,0,6,0,2,0,6,0,1,0,1,0,1,0,24,2,1,2,0,4,8
2019-02-01 02:15:00,3,0,1,0,1,0,1,0,5,0,1,0,1,0,1,0,14,2,1,2,15,4,9
2019-02-01 02:30:00,7,0,8,0,7,0,6,0,11,0,2,0,0,0,0,0,41,2,1,2,30,4,10
2019-02-01 02:45:00,11,0,2,0,5,0,2,0,9,0,0,0,0,0,0,0,29,2,1,2,45,4,11
2019-02-01 03:00:00,4,0,2,0,0,0,2,0,6,0,1,0,0,0,0,0,15,2,1,3,0,4,12
2019-02-01 03:15:00,2,0,2,0,7,0,4,0,8,0,0,0,0,0,0,0,23,2,1,3,15,4,13
2019-02-01 03:30:00,11,0,2,0,3,0,2,0,13,0,1,0,0,0,1,0,33,2,1,3,30,4,14
2019-02-01 03:45:00,7,0,4,0,6,0,2,0,9,0,3,0,3,0,7,0,41,2,1,3,45,4,15
2019-02-01 04:00:00,15,0,3,0,5,0,3,0,19,0,5,0,0,0,5,0,55,2,1,4,0,4,16
2019-02-01 04:15:00,10,0,6,0,12,0,4,0,13,0,0,0,2,0,2,0,49,2,1,4,15,4,17
2019-02-01 04:30:00,11,0,3,0,10,0,9,0,20,0,3,0,15,0,15,0,86,2,1,4,30,4,18
2019-02-01 04:45:00,15,0,4,0,9,0,5,0,28,0,2,0,11,0,11,0,85,2,1,4,45,4,19
2019-02-01 05:00:00,14,0,2,0,11,0,4,0,22,0,6,0,12,0,8,0,79,2,1,5,0,4,20
2019-02-01 05:15:00,29,0,3,0,10,0,3,0,26,0,4,0,2,0,2,0,79,2,1,5,15,4,21
2019-02-01 05:30:00,32,0,3,0,13,0,3,0,33,0,6,0,9,0,7,0,106,2,1,5,30,4,22
2019-02-01 05:45:00,32,0,2,0,21,0,7,0,35,0,10,0,4,0,5,0,116,2,1,5,45,4,23
2019-02-01 06:00:00,23,0,5,0,21,0,7,0,25,0,20,0,3,0,3,0,107,2,1,6,0,4,24
2019-02-01 06:15:00,44,0,8,0,19,0,10,0,29,0,11,0,4,0,9,0,134,2,1,6,15,4,25
2019-02-01 06:30:00,45,0,4,0,19,0,7,0,41,0,11,0,12,0,12,0,151,2,1,6,30,4,26
2019-02-01 06:45:00,43,0,7,0,17,0,6,0,38,0,8,0,19,0,14,0,152,2,1,6,45,4,27
2019-02-01 07:00:00,55,0,15,0,13,0,9,0,36,0,14,0,14,0,18,0,174,2,1,7,0,4,28
2019-02-01 07:15:00,49,0,12,0,16,0,15,0,34,0,15,0,17,0,15,0,173,2,1,7,15,4,29
2019-02-01 07:30:00,45,0,16,0,15,0,12,0,45,0,5,0,10,0,20,0,168,2,1,7,30,4,30
2019-02-01 07:45:00,58,0,9,0,25,0,12,0,40,0,14,0,17,0,19,0,194,2,1,7,45,4,31
2019-02-01 08:00:00,35,0,10,0,14,0,8,0,39,0,14,0,7,0,15,0,142,2,1,8,0,4,32
2019-02-01 08:15:00,28,0,7,0,22,0,12,0,31,0,13,0,27,0,29,0,169,2,1,8,15,4,33
2019-02-01 08:30:00,29,0,18,0,18,0,11,0,38,0,5,0,15,0,15,0,149,2,1,8,30,4,34
2019-02-01 08:45:00,30,0,16,0,12,0,9,0,44,0,5,0,16,0,14,0,146,2,1,8,45,4,35
2019-02-01 09:00:00,39,0,9,0,17,0,9,0,32,0,11,0,17,0,30,0,164,2,1,9,0,4,36
2019-02-01 09:15:00,33,0,10,0,15,0,11,0,38,0,9,0,16,0,14,0,146,2,1,9,15,4,37
2019-02-01 09:30:00,24,0,14,0,23,0,13,0,34,0,17,0,14,0,11,0,150,2,1,9,30,4,38
2019-02-01 09:45:00,42,0,7,0,21,0,11,0,36,0,16,0,12,0,14,0,159,2,1,9,45,4,39
2019-02-01 10:00:00,44,0,11,0,17,0,9,0,33,0,18,0,9,0,12,0,153,2,1,10,0,4,40
2019-02-01 10:15:00,54,0,13,0,13,0,8,0,38,0,15,0,10,0,13,0,164,2,1,10,15,4,41
2019-02-01 10:30:00,44,0,11,0,15,0,14,0,29,0,8,0,9,0,10,0,140,2,1,10,30,4,42
2019-02-01 10:45:00,40,0,18,0,16,0,11,0,20,0,19,0,12,0,8,0,144,2,1,10,45,4,43
2019-02-01 11:00:00,36,0,14,0,25,0,11,0,36,0,15,0,15,0,11,0,163,2,1,11,0,4,44
2019-02-01 11:15:00,57,0,14,0,18,0,14,0,29,0,16,0,10,0,9,0,167,2,1,11,15,4,45
2019-02-01 11:30:00,65,0,8,0,21,0,13,0,37,0,13,0,13,0,11,0,181,2,1,11,30,4,46
2019-02-01 11:45:00,49,0,12,0,17,0,7,0,31,0,22,0,8,0,12,0,158,2,1,11,45,4,47
2019-02-01 12:00:00,58,0,14,0,19,0,23,0,33,0,17,0,7,0,14,0,185,2,1,12,0,4,48
2019-02-01 12:15:00,53,0,15,0,20,0,13,0,34,0,15,0,10,0,11,0,171,2,1,12,15,4,49
2019-02-01 12:30:00,41,0,15,0,15,0,9,0,41,0,18,0,5,0,9,0,153,2,1,12,30,4,50
2019-02-01 12:45:00,30,0,12,0,22,0,12,0,34,0,13,0,10,0,10,0,143,2,1,12,45,4,51
2019-02-01 13:00:00,40,0,13,0,14,0,11,0,19,0,15,0,14,0,12,0,138,2,1,13,0,4,52
2019-02-01 13:15:00,37,0,13,0,22,0,11,0,30,0,15,0,9,0,11,0,148,2,1,13,15,4,53
2019-02-01 13:30:00,46,0,15,0,23,0,13,0,22,0,14,0,17,0,13,0,163,2,1,13,30,4,54
2019-02-01 13:45:00,29,0,10,0,20,0,12,0,28,0,22,0,16,0,19,0,156,2,1,13,45,4,55
2019-02-01 14:00:00,28,0,14,0,16,0,15,0,32,0,11,0,10,0,16,0,142,2,1,14,0,4,56
2019-02-01 14:15:00,37,0,9,0,21,0,12,0,31,0,11,0,8,0,7,0,136,2,1,14,15,4,57
2019-02-01 14:30:00,36,0,12,0,27,0,16,0,19,0,11,0,8,0,9,0,138,2,1,14,30,4,58
2019-02-01 14:45:00,34,0,10,0,15,0,12,0,37,0,12,0,18,0,15,0,153,2,1,14,45,4,59
2019-02-01 15:00:00,43,0,12,0,16,0,13,0,34,0,13,0,15,0,10,0,156,2,1,15,0,4,60
2019-02-01 15:15:00,46,0,12,0,10,0,12,0,32,0,12,0,10,0,8,0,142,2,1,15,15,4,61
2019-02-01 15:30:00,57,0,9,0,15,0,10,0,28,0,13,0,13,0,9,0,154,2,1,15,30,4,62
2019-02-01 15:45:00,57,0,17,0,14,0,12,0,27,0,14,0,8,0,13,0,162,2,1,15,45,4,63
2019-02-01 16:00:00,37,0,11,0,11,0,11,0,19,0,16,0,14,0,17,0,136,2,1,16,0,4,64
2019-02-01 16:15:00,41,0,11,0,14,0,8,0,23,0,19,0,10,0,11,0,137,2,1,16,15,4,65
2019-02-01 16:30:00,49,0,8,0,20,0,14,0,16,0,15,0,10,0,11,0,143,2,1,16,30,4,66
2019-02-01 16:45:00,43,0,7,0,20,0,7,0,16,0,7,0,7,0,12,0,119,2,1,16,45,4,67
2019-02-01 17:00:00,47,0,12,0,23,0,10,0,31,0,17,0,17,0,14,0,171,2,1,17,0,4,68
2019-02-01 17:15:00,56,0,8,0,19,0,11,0,5,0,17,0,9,0,10,0,135,2,1,17,15,4,69
2019-02-01 17:30:00,50,0,13,0,15,0,9,0,14,0,15,0,12,0,10,0,138,2,1,17,30,4,70
2019-02-01 17:45:00,43,0,14,0,16,0,8,0,23,0,11,0,10,0,9,0,134,2,1,17,45,4,71
2019-02-01 18:00:00,35,0,20,0,18,0,10,0,21,0,21,0,8,0,9,0,142,2,1,18,0,4,72
2019-02-01 18:15:00,68,0,15,0,26,0,7,0,35,0,11,0,10,0,7,0,179,2,1,18,15,4,73
2019-02-01 18:30:00,67,0,14,0,15,0,8,0,38,0,26,0,8,0,5,0,181,2,1,18,30,4,74
2019-02-01 18:45:00,69,0,11,0,15,0,9,0,33,0,4,0,4,0,7,0,152,2,1,18,45,4,75
2019-02-01 19:00:00,55,0,6,0,19,0,3,0,38,0,11,0,7,0,9,0,148,2,1,19,0,4,76
2019-02-01 19:15:00,32,0,11,0,14,0,7,0,38,0,8,0,6,0,6,0,122,2,1,19,15,4,77
2019-02-01 19:30:00,38,0,12,0,15,0,10,0,44,0,5,0,8,0,10,0,142,2,1,19,30,4,78
2019-02-01 19:45:00,52,0,8,0,17,0,5,0,34,0,6,0,7,0,6,0,135,2,1,19,45,4,79
2019-02-01 20:00:00,61,0,15,0,16,0,6,0,31,0,9,0,2,0,8,0,148,2,1,20,0,4,80
2019-02-01 20:15:00,55,0,18,0,15,0,6,0,41,0,8,0,6,0,4,0,153,2,1,20,15,4,81
2019-02-01 20:30:00,47,0,12,0,12,0,8,0,34,0,7,0,5,0,7,0,132,2,1,20,30,4,82
2019-02-01 20:45:00,50,0,10,0,9,0,5,0,33,0,6,0,7,0,5,0,125,2,1,20,45,4,83
2019-02-01 21:00:00,63,0,10,0,22,0,6,0,42,0,3,0,8,0,4,0,158,2,1,21,0,4,84
2019-02-01 21:15:00,47,0,10,0,18,0,9,0,34,0,8,0,6,0,6,0,138,2,1,21,15,4,85
2019-02-01 21:30:00,48,0,9,0,17,0,8,0,27,0,12,0,3,0,4,0,128,2,1,21,30,4,86
2019-02-01 21:45:00,32,0,14,0,16,0,6,0,31,0,3,0,1,0,1,0,104,2,1,21,45,4,87
2019-02-01 22:00:00,22,0,12,0,12,0,3,0,38,0,2,0,2,0,4,0,95,2,1,22,0,4,88
2019-02-01 22:15:00,42,0,6,0,9,0,5,0,35,0,1,0,3,0,4,0,105,2,1,22,15,4,89
2019-02-01 22:30:00,38,0,8,0,11,0,3,0,28,0,2,0,5,0,1,0,96,2,1,22,30,4,90
2019-02-01 22:45:00,28,0,8,0,9,0,7,0,44,0,0,0,1,0,3,0,100,2,1,22,45,4,91
2019-02-01 23:00:00,35,0,13,0,15,0,6,0,20,0,3,0,0,0,1,0,93,2,1,23,0,4,92
2019-02-01 23:15:00,22,0,8,0,10,0,8,0,29,0,1,0,1,0,0,0,79,2,1,23,15,4,93
2019-02-01 23:30:00,18,0,7,0,11,0,5,0,22,0,2,0,1,0,1,0,67,2,1,23,30,4,94
2019-02-01 23:45:00,17,0,6,0,4,0,5,0,21,0,3,0,0,0,0,0,56,2,1,23,45,4,95
2019-02-02 00:00:00,22,0,6,0,11,0,3,0,26,0,2,0,1,0,1,0,72,2,2,0,0,5,0
2019-02-02 00:15:00,18,0,12,0,9,0,7,0,28,0,2,0,1,0,1,0,78,2,2,0,15,5,1
2019-02-02 00:30:00,23,0,7,0,8,0,8,0,23,0,1,0,1,0,2,0,73,2,2,0,30,5,2
2019-02-02 00:45:00,14,0,2,0,2,0,4,0,17,0,1,0,2,0,4,0,46,2,2,0,45,5,3
2019-02-02 01:00:00,13,0,1,0,5,0,4,0,16,0,0,0,0,0,2,0,41,2,2,1,0,5,4
2019-02-02 01:15:00,8,0,5,0,3,0,4,0,12,0,1,0,1,0,1,0,35,2,2,1,15,5,5
2019-02-02 01:30:00,9,0,1,0,7,0,1,0,17,0,0,0,0,0,0,0,35,2,2,1,30,5,6
2019-02-02 01:45:00,7,0,0,0,7,0,3,0,24,0,3,0,0,0,0,0,44,2,2,1,45,5,7
2019-02-02 02:00:00,5,0,6,0,3,0,2,0,16,0,2,0,0,0,0,0,34,2,2,2,0,5,8
2019-02-02 02:15:00,5,0,1,0,9,0,1,0,11,0,1,0,2,0,1,0,31,2,2,2,15,5,9
2019-02-02 02:30:00,4,0,2,0,6,0,4,0,9,0,1,0,0,0,0,0,26,2,2,2,30,5,10
2019-02-02 02:45:00,8,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,26,2,2,2,45,5,11
2019-02-02 03:00:00,7,0,1,0,4,0,2,0,11,0,2,0,2,0,2,0,31,2,2,3,0,5,12
2019-02-02 03:15:00,4,0,3,0,3,0,3,0,9,0,1,0,7,0,7,0,37,2,2,3,15,5,13
2019-02-02 03:30:00,7,0,1,0,2,0,1,0,5,0,2,0,0,0,0,0,18,2,2,3,30,5,14
2019-02-02 03:45:00,6,0,3,0,0,0,2,0,9,0,1,0,0,0,1,0,22,2,2,3,45,5,15
2019-02-02 04:00:00,7,0,3,0,2,0,5,0,13,0,0,0,0,0,0,0,30,2,2,4,0,5,16
2019-02-02 04:15:00,5,0,2,0,8,0,5,0,12,0,1,0,1,0,0,0,34,2,2,4,15,5,17
2019-02-02 04:30:00,12,0,2,0,13,0,3,0,29,0,0,0,2,0,1,0,62,2,2,4,30,5,18
2019-02-02 04:45:00,9,0,2,0,3,0,1,0,21,0,2,0,1,0,1,0,40,2,2,4,45,5,19
2019-02-02 05:00:00,10,0,1,0,6,0,2,0,26,0,6,0,5,0,4,0,60,2,2,5,0,5,20
2019-02-02 05:15:00,19,0,3,0,12,0,4,0,24,0,3,0,3,0,4,0,72,2,2,5,15,5,21
2019-02-02 05:30:00,29,0,4,0,9,0,5,0,29,0,1,0,7,0,9,0,93,2,2,5,30,5,22
2019-02-02 05:45:00,31,0,1,0,13,0,5,0,26,0,6,0,5,0,11,0,98,2,2,5,45,5,23
2019-02-02 06:00:00,27,0,4,0,10,0,7,0,22,0,4,0,7,0,10,0,91,2,2,6,0,5,24
2019-02-02 06:15:00,27,0,3,0,13,0,8,0,33,0,4,0,5,0,6,0,99,2,2,6,15,5,25
2019-02-02 06:30:00,33,0,4,0,11,0,3,0,43,0,9,0,3,0,7,0,113,2,2,6,30,5,26
2019-02-02 06:45:00,39,0,4,0,21,0,10,0,49,0,11,0,5,0,10,0,149,2,2,6,45,5,27
2019-02-02 07:00:00,29,0,4,0,14,0,8,0,39,0,6,0,8,0,12,0,120,2,2,7,0,5,28
2019-02-02 07:15:00,34,0,4,0,15,0,8,0,43,0,11,0,10,0,12,0,137,2,2,7,15,5,29
2019-02-02 07:30:00,36,0,7,0,19,0,13,0,37,0,11,0,8,0,13,0,144,2,2,7,30,5,30
2019-02-02 07:45:00,36,0,3,0,18,0,13,0,35,0,8,0,6,0,9,0,128,2,2,7,45,5,31
2019-02-02 08:00:00,36,0,6,0,13,0,7,0,24,0,11,0,11,0,12,0,120,2,2,8,0,5,32
2019-02-02 08:15:00,35,0,8,0,17,0,5,0,36,0,13,0,7,0,13,0,134,2,2,8,15,5,33
2019-02-02 08:30:00,32,0,7,0,16,0,9,0,44,0,9,0,11,0,13,0,141,2,2,8,30,5,34
2019-02-02 08:45:00,46,0,7,0,14,0,9,0,32,0,9,0,13,0,9,0,139,2,2,8,45,5,35
2019-02-02 09:00:00,55,0,13,0,14,0,10,0,41,0,13,0,15,0,11,0,172,2,2,9,0,5,36
2019-02-02 09:15:00,34,0,10,0,19,0,10,0,41,0,12,0,11,0,16,0,153,2,2,9,15,5,37
2019-02-02 09:30:00,29,0,11,0,16,0,14,0,19,0,11,0,10,0,13,0,123,2,2,9,30,5,38
2019-02-02 09:45:00,24,0,12,0,15,0,12,0,45,0,8,0,11,0,13,0,140,2,2,9,45,5,39
2019-02-02 10:00:00,44,0,9,0,20,0,13,0,33,0,10,0,15,0,7,0,151,2,2,10,0,5,40
2019-02-02 10:15:00,42,0,14,0,15,0,15,0,10,0,9,0,17,0,8,0,130,2,2,10,15,5,41
2019-02-02 10:30:00,41,0,8,0,18,0,17,0,2,0,18,0,15,0,12,0,131,2,2,10,30,5,42
2019-02-02 10:45:00,44,0,12,0,21,0,17,0,21,0,10,0,15,0,11,0,151,2,2,10,45,5,43
2019-02-02 11:00:00,42,0,10,0,15,0,19,0,29,0,12,0,14,0,8,0,149,2,2,11,0,5,44
2019-02-02 11:15:00,37,0,13,0,24,0,16,0,21,0,18,0,14,0,13,0,156,2,2,11,15,5,45
2019-02-02 11:30:00,54,0,9,0,19,0,10,0,20,0,10,0,14,0,11,0,147,2,2,11,30,5,46
2019-02-02 11:45:00,37,0,8,0,21,0,11,0,33,0,8,0,13,0,12,0,143,2,2,11,45,5,47
2019-02-02 12:00:00,44,0,8,0,24,0,9,0,33,0,14,0,16,0,12,0,160,2,2,12,0,5,48
2019-02-02 12:15:00,48,0,13,0,18,0,12,0,24,0,7,0,7,0,6,0,135,2,2,12,15,5,49
2019-02-02 12:30:00,48,0,14,0,16,0,9,0,31,0,13,0,11,0,10,0,152,2,2,12,30,5,50
2019-02-02 12:45:00,24,0,7,0,13,0,15,0,28,0,16,0,17,0,15,0,135,2,2,12,45,5,51
2019-02-02 13:00:00,43,0,12,0,16,0,14,0,25,0,12,0,13,0,11,0,146,2,2,13,0,5,52
2019-02-02 13:15:00,42,0,9,0,21,0,11,0,45,0,9,0,8,0,13,0,158,2,2,13,15,5,53
2019-02-02 13:30:00,44,0,17,0,18,0,10,0,33,0,12,0,15,0,10,0,159,2,2,13,30,5,54
2019-02-02 13:45:00,35,0,7,0,27,0,13,0,39,0,14,0,16,0,4,0,155,2,2,13,45,5,55
2019-02-02 14:00:00,62,0,14,0,18,0,7,0,34,0,13,0,11,0,13,0,172,2,2,14,0,5,56
2019-02-02 14:15:00,48,0,7,0,15,0,9,0,35,0,7,0,13,0,12,0,146,2,2,14,15,5,57
2019-02-02 14:30:00,31,0,9,0,20,0,14,0,45,0,11,0,12,0,15,0,157,2,2,14,30,5,58
2019-02-02 14:45:00,37,0,9,0,22,0,11,0,31,0,10,0,16,0,11,0,147,2,2,14,45,5,59
2019-02-02 15:00:00,38,0,9,0,21,0,11,0,38,0,18,0,9,0,16,0,160,2,2,15,0,5,60
2019-02-02 15:15:00,49,0,10,0,20,0,9,0,30,0,8,0,10,0,8,0,144,2,2,15,15,5,61
2019-02-02 15:30:00,46,0,12,0,27,0,14,0,34,0,9,0,9,0,8,0,159,2,2,15,30,5,62
2019-02-02 15:45:00,49,0,7,0,21,0,10,0,35,0,10,0,10,0,17,0,159,2,2,15,45,5,63
2019-02-02 16:00:00,47,0,6,0,17,0,16,0,35,0,14,0,16,0,14,0,165,2,2,16,0,5,64
2019-02-02 16:15:00,46,0,15,0,22,0,15,0,31,0,16,0,9,0,16,0,170,2,2,16,15,5,65
2019-02-02 16:30:00,52,0,10,0,17,0,11,0,31,0,11,0,12,0,14,0,158,2,2,16,30,5,66
2019-02-02 16:45:00,39,0,9,0,13,0,11,0,38,0,12,0,11,0,14,0,147,2,2,16,45,5,67
2019-02-02 17:00:00,49,0,8,0,24,0,7,0,31,0,23,0,8,0,9,0,159,2,2,17,0,5,68
2019-02-02 17:15:00,33,0,11,0,21,0,9,0,34,0,11,0,6,0,9,0,134,2,2,17,15,5,69
2019-02-02 17:30:00,29,0,9,0,20,0,8,0,38,0,9,0,12,0,12,0,137,2,2,17,30,5,70
2019-02-02 17:45:00,47,0,9,0,19,0,9,0,37,0,20,0,7,0,10,0,158,2,2,17,45,5,71
2019-02-02 18:00:00,35,0,10,0,18,0,11,0,39,0,10,0,9,0,11,0,143,2,2,18,0,5,72
2019-02-02 18:15:00,27,0,8,0,15,0,12,0,36,0,8,0,14,0,10,0,130,2,2,18,15,5,73
2019-02-02 18:30:00,36,0,11,0,23,0,12,0,41,0,13,0,6,0,10,0,152,2,2,18,30,5,74
2019-02-02 18:45:00,43,0,9,0,24,0,9,0,35,0,12,0,7,0,5,0,144,2,2,18,45,5,75
2019-02-02 19:00:00,63,0,6,0,17,0,7,0,35,0,11,0,6,0,4,0,149,2,2,19,0,5,76
2019-02-02 19:15:00,64,0,9,0,13,0,6,0,40,0,3,0,5,0,5,0,145,2,2,19,15,5,77
2019-02-02 19:30:00,45,0,8,0,15,0,7,0,29,0,8,0,11,0,8,0,131,2,2,19,30,5,78
2019-02-02 19:45:00,58,0,3,0,12,0,6,0,30,0,7,0,5,0,4,0,125,2,2,19,45,5,79
2019-02-02 20:00:00,39,0,13,0,12,0,7,0,28,0,6,0,5,0,6,0,116,2,2,20,0,5,80
2019-02-02 20:15:00,36,0,13,0,8,0,6,0,36,0,5,0,7,0,6,0,117,2,2,20,15,5,81
2019-02-02 20:30:00,29,0,10,0,10,0,5,0,42,0,3,0,4,0,3,0,106,2,2,20,30,5,82
2019-02-02 20:45:00,28,0,8,0,7,0,6,0,38,0,1,0,6,0,5,0,99,2,2,20,45,5,83
2019-02-02 21:00:00,52,0,7,0,14,0,5,0,36,0,7,0,7,0,6,0,134,2,2,21,0,5,84
2019-02-02 21:15:00,45,0,8,0,11,0,8,0,32,0,3,0,4,0,2,0,113,2,2,21,15,5,85
2019-02-02 21:30:00,30,0,8,0,16,0,7,0,38,0,3,0,3,0,1,0,106,2,2,21,30,5,86
2019-02-02 21:45:00,47,0,7,0,7,0,5,0,31,0,4,0,3,0,2,0,106,2,2,21,45,5,87
2019-02-02 22:00:00,26,0,9,0,12,0,3,0,46,0,2,0,1,0,1,0,100,2,2,22,0,5,88
2019-02-02 22:15:00,32,0,5,0,13,0,9,0,42,0,5,0,4,0,1,0,111,2,2,22,15,5,89
2019-02-02 22:30:00,28,0,4,0,11,0,7,0,23,0,1,0,1,0,1,0,76,2,2,22,30,5,90
2019-02-02 22:45:00,20,0,10,0,9,0,5,0,28,0,2,0,1,0,2,0,77,2,2,22,45,5,91
2019-02-02 23:00:00,26,0,3,0,3,0,7,0,30,0,1,0,1,0,1,0,72,2,2,23,0,5,92
2019-02-02 23:15:00,20,0,8,0,6,0,2,0,32,0,4,0,1,0,4,0,77,2,2,23,15,5,93
2019-02-02 23:30:00,15,0,5,0,7,0,6,0,34,0,4,0,2,0,1,0,74,2,2,23,30,5,94
2019-02-02 23:45:00,21,0,7,0,9,0,5,0,29,0,0,0,2,0,2,0,75,2,2,23,45,5,95
2019-02-03 00:00:00,11,0,3,0,10,0,6,0,22,0,2,0,1,0,0,0,55,2,3,0,0,6,0
2019-02-03 00:15:00,20,0,4,0,7,0,4,0,31,0,2,0,3,0,2,0,73,2,3,0,15,6,1
2019-02-03 00:30:00,17,0,3,0,3,0,4,0,29,0,2,0,2,0,1,0,61,2,3,0,30,6,2
2019-02-03 00:45:00,10,0,3,0,4,0,2,0,23,0,2,0,1,0,2,0,47,2,3,0,45,6,3
2019-02-03 01:00:00,10,0,3,0,0,0,2,0,19,0,1,0,0,0,0,0,35,2,3,1,0,6,4
2019-02-03 01:15:00,10,0,3,0,6,0,4,0,21,0,0,0,2,0,1,0,47,2,3,1,15,6,5
2019-02-03 01:30:00,7,0,2,0,4,0,3,0,20,0,1,0,1,0,1,0,39,2,3,1,30,6,6
2019-02-03 01:45:00,11,0,2,0,2,0,5,0,20,0,1,0,1,0,0,0,42,2,3,1,45,6,7
2019-02-03 02:00:00,10,0,4,0,3,0,2,0,21,0,0,0,1,0,1,0,42,2,3,2,0,6,8
2019-02-03 02:15:00,5,0,1,0,2,0,2,0,12,0,1,0,2,0,2,0,27,2,3,2,15,6,9
2019-02-03 02:30:00,2,0,0,0,3,0,1,0,9,0,0,0,0,0,0,0,15,2,3,2,30,6,10
2019-02-03 02:45:00,9,0,4,0,1,0,3,0,11,0,0,0,0,0,0,0,28,2,3,2,45,6,11
2019-02-03 03:00:00,3,0,2,0,3,0,1,0,13,0,1,0,0,0,0,0,23,2,3,3,0,6,12
2019-02-03 03:15:00,5,0,3,0,2,0,2,0,8,0,0,0,0,0,0,0,20,2,3,3,15,6,13
2019-02-03 03:30:00,7,0,1,0,2,0,0,0,11,0,0,0,7,0,7,0,35,2,3,3,30,6,14
2019-02-03 03:45:00,2,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,11,2,3,3,45,6,15
2019-02-03 04:00:00,6,0,3,0,2,0,1,0,8,0,0,0,0,0,0,0,20,2,3,4,0,6,16
2019-02-03 04:15:00,8,0,2,0,4,0,1,0,7,0,0,0,1,0,1,0,24,2,3,4,15,6,17
2019-02-03 04:30:00,8,0,3,0,6,0,6,0,11,0,0,0,0,0,0,0,34,2,3,4,30,6,18
2019-02-03 04:45:00,9,0,1,0,3,0,5,0,3,0,1,0,0,0,1,0,23,2,3,4,45,6,19
2019-02-03 05:00:00,9,0,2,0,1,0,0,0,2,0,2,0,1,0,2,0,19,2,3,5,0,6,20
2019-02-03 05:15:00,5,0,2,0,5,0,2,0,12,0,2,0,0,0,1,0,29,2,3,5,15,6,21
